millis,type,message
174923413,INFO,powerData | solV: 7.30
174923436,INFO,powerData | solI: 0.04
174923456,INFO,powerData | battV: 4.13
174923474,INFO,powerData | battI: -0.01
174923491,INFO,powerData | busV: 4.27
174923509,INFO,powerData | busI: 0.04
174923532,INFO,powerData | BQ status reg: 180
174923554,INFO,powerData | Fault reg: 0
174923575,INFO,powerData | Charge status: 3
174923595,INFO,powerData | DPM status: 0
174924161,INFO,Completed analysis m: 48 t: 0 e: 38
174924185,INFO,Enabling IridiumMessageSender transmissions
174973620,INFO,Starting analysis m: 48 t: 0 e: 39
174973900,WARN,Disabling IridiumMessageSender transmissions
174975121,INFO,Completed analysis m: 48 t: 0 e: 39
174975162,INFO,Enabling IridiumMessageSender transmissions
175024832,INFO,Starting analysis m: 48 t: 0 e: 40
175025111,WARN,Disabling IridiumMessageSender transmissions
175026329,INFO,Completed analysis m: 48 t: 0 e: 40
175026356,INFO,Enabling IridiumMessageSender transmissions
175076040,INFO,Starting analysis m: 48 t: 0 e: 41
175076323,WARN,Disabling IridiumMessageSender transmissions
175077535,INFO,Completed analysis m: 48 t: 0 e: 41
175077562,INFO,Enabling IridiumMessageSender transmissions
175127257,INFO,Starting analysis m: 48 t: 0 e: 42
175127535,WARN,Disabling IridiumMessageSender transmissions
175128741,INFO,Completed analysis m: 48 t: 0 e: 42
175128768,INFO,Enabling IridiumMessageSender transmissions
175178461,INFO,Starting analysis m: 48 t: 0 e: 43
175178739,WARN,Disabling IridiumMessageSender transmissions
175179952,INFO,Completed analysis m: 48 t: 0 e: 43
175179978,INFO,Enabling IridiumMessageSender transmissions
175223420,INFO,powerData | solV: 7.37
175223447,INFO,powerData | solI: 0.05
175223465,INFO,powerData | battV: 4.13
175223486,INFO,powerData | battI: -0.01
175223504,INFO,powerData | busV: 4.27
175223525,INFO,powerData | busI: 0.05
175223543,INFO,powerData | BQ status reg: 180
175223564,INFO,powerData | Fault reg: 0
175223586,INFO,powerData | Charge status: 3
175223609,INFO,powerData | DPM status: 0
175229667,INFO,Starting analysis m: 48 t: 0 e: 44
175229954,WARN,Disabling IridiumMessageSender transmissions
175231193,INFO,Completed analysis m: 48 t: 0 e: 44
175231217,INFO,Enabling IridiumMessageSender transmissions
175280887,INFO,Starting analysis m: 48 t: 0 e: 45
175281166,WARN,Disabling IridiumMessageSender transmissions
175282382,INFO,Completed analysis m: 48 t: 0 e: 45
175282409,INFO,Enabling IridiumMessageSender transmissions
175332091,INFO,Starting analysis m: 48 t: 0 e: 46
175332376,WARN,Disabling IridiumMessageSender transmissions
175333586,INFO,Completed analysis m: 48 t: 0 e: 46
175333613,INFO,Enabling IridiumMessageSender transmissions
175383296,INFO,Starting analysis m: 48 t: 0 e: 47
175383574,WARN,Disabling IridiumMessageSender transmissions
175384786,INFO,Completed analysis m: 48 t: 0 e: 47
175384811,INFO,Enabling IridiumMessageSender transmissions
175434504,INFO,Starting analysis m: 48 t: 0 e: 48
175434790,WARN,Disabling IridiumMessageSender transmissions
175435997,INFO,Completed analysis m: 48 t: 0 e: 48
175436036,INFO,Enabling IridiumMessageSender transmissions
175485718,INFO,Starting analysis m: 48 t: 0 e: 49
175486003,WARN,Disabling IridiumMessageSender transmissions
175487305,INFO,Completed analysis m: 48 t: 0 e: 49
175487330,INFO,Enabling IridiumMessageSender transmissions
175523422,INFO,powerData | solV: 7.42
175523444,INFO,powerData | solI: 0.04
175523463,INFO,powerData | battV: 4.13
175523481,INFO,powerData | battI: -0.01
175523502,INFO,powerData | busV: 4.27
175523520,INFO,powerData | busI: 0.04
175523540,INFO,powerData | BQ status reg: 180
175523561,INFO,powerData | Fault reg: 0
175523596,INFO,powerData | Charge status: 3
175523616,INFO,powerData | DPM status: 0
175536922,INFO,Starting analysis m: 48 t: 0 e: 50
175537207,WARN,Disabling IridiumMessageSender transmissions
175538411,INFO,Completed analysis m: 48 t: 0 e: 50
175538436,INFO,Enabling IridiumMessageSender transmissions
175588136,INFO,Starting analysis m: 48 t: 0 e: 51
175588415,WARN,Disabling IridiumMessageSender transmissions
175589625,INFO,Completed analysis m: 48 t: 0 e: 51
175589652,INFO,Enabling IridiumMessageSender transmissions
175639336,INFO,Starting analysis m: 48 t: 0 e: 52
175639621,WARN,Disabling IridiumMessageSender transmissions
175640844,INFO,Completed analysis m: 48 t: 0 e: 52
175640870,INFO,Enabling IridiumMessageSender transmissions
175690553,INFO,Starting analysis m: 48 t: 0 e: 53
175690831,WARN,Disabling IridiumMessageSender transmissions
175692050,INFO,Completed analysis m: 48 t: 0 e: 53
175692077,INFO,Enabling IridiumMessageSender transmissions
175741771,INFO,Starting analysis m: 48 t: 0 e: 54
175742062,WARN,Disabling IridiumMessageSender transmissions
175743272,INFO,Completed analysis m: 48 t: 0 e: 54
175743299,INFO,Enabling IridiumMessageSender transmissions
175792977,INFO,Starting analysis m: 48 t: 0 e: 55
175793256,WARN,Disabling IridiumMessageSender transmissions
175794483,INFO,Completed analysis m: 48 t: 0 e: 55
175794509,INFO,Enabling IridiumMessageSender transmissions
175823431,INFO,powerData | solV: 7.42
175823454,INFO,powerData | solI: 0.04
175823472,INFO,powerData | battV: 4.13
175823497,INFO,powerData | battI: -0.01
175823515,INFO,powerData | busV: 4.27
175823536,INFO,powerData | busI: 0.04
175823554,INFO,powerData | BQ status reg: 180
175823575,INFO,powerData | Fault reg: 0
175823593,INFO,powerData | Charge status: 3
175823613,INFO,powerData | DPM status: 0
175844179,INFO,Starting analysis m: 48 t: 0 e: 56
175844464,WARN,Disabling IridiumMessageSender transmissions
175845670,INFO,Completed analysis m: 48 t: 0 e: 56
175845695,INFO,Enabling IridiumMessageSender transmissions
175895398,INFO,Starting analysis m: 48 t: 0 e: 57
175895678,WARN,Disabling IridiumMessageSender transmissions
175896891,INFO,Completed analysis m: 48 t: 0 e: 57
175896930,INFO,Enabling IridiumMessageSender transmissions
175946602,INFO,Starting analysis m: 48 t: 0 e: 58
175946891,WARN,Disabling IridiumMessageSender transmissions
175948115,INFO,Completed analysis m: 48 t: 0 e: 58
175948142,INFO,Enabling IridiumMessageSender transmissions
175997816,INFO,Starting analysis m: 48 t: 0 e: 59
175998099,WARN,Disabling IridiumMessageSender transmissions
175999313,INFO,Completed analysis m: 48 t: 0 e: 59
175999340,INFO,Enabling IridiumMessageSender transmissions
176049018,INFO,Starting analysis m: 48 t: 0 e: 60
176049303,WARN,Disabling IridiumMessageSender transmissions
176050513,INFO,Completed analysis m: 48 t: 0 e: 60
176050540,INFO,Enabling IridiumMessageSender transmissions
176100233,INFO,Starting analysis m: 48 t: 0 e: 61
176100634,WARN,Disabling IridiumMessageSender transmissions
176101855,INFO,Completed analysis m: 48 t: 0 e: 61
176101877,INFO,Enabling IridiumMessageSender transmissions
176123437,INFO,powerData | solV: 7.44
176123459,INFO,powerData | solI: 0.04
176123478,INFO,powerData | battV: 4.13
176123498,INFO,powerData | battI: -0.01
176123516,INFO,powerData | busV: 4.27
176123537,INFO,powerData | busI: 0.05
176123555,INFO,powerData | BQ status reg: 180
176123576,INFO,powerData | Fault reg: 0
176123594,INFO,powerData | Charge status: 3
176123615,INFO,powerData | DPM status: 0
176151443,INFO,Starting analysis m: 48 t: 0 e: 62
176151730,WARN,Disabling IridiumMessageSender transmissions
176152936,INFO,Completed analysis m: 48 t: 0 e: 62
176152963,INFO,Enabling IridiumMessageSender transmissions
176202653,INFO,Starting analysis m: 48 t: 0 e: 63
176202932,WARN,Disabling IridiumMessageSender transmissions
176204142,INFO,Completed analysis m: 48 t: 0 e: 63
176204169,INFO,Enabling IridiumMessageSender transmissions
176253851,INFO,Starting analysis m: 48 t: 0 e: 64
176254140,WARN,Disabling IridiumMessageSender transmissions
176255346,INFO,Completed analysis m: 48 t: 0 e: 64
176255373,INFO,Enabling IridiumMessageSender transmissions
176305061,INFO,Starting analysis m: 48 t: 0 e: 65
176305340,WARN,Disabling IridiumMessageSender transmissions
176306554,INFO,Completed analysis m: 48 t: 0 e: 65
176306579,INFO,Enabling IridiumMessageSender transmissions
176356278,INFO,Starting analysis m: 48 t: 0 e: 66
176356562,WARN,Disabling IridiumMessageSender transmissions
176357773,INFO,Completed analysis m: 48 t: 0 e: 66
176357812,INFO,Enabling IridiumMessageSender transmissions
176407478,INFO,Starting analysis m: 48 t: 0 e: 67
176407756,WARN,Disabling IridiumMessageSender transmissions
176408985,INFO,Completed analysis m: 48 t: 0 e: 67
176409012,INFO,Processing stats m: 48 t: 0 e: 68
176414732,INFO,Finished collection for m: 48 in 3539
176414754,INFO,Submitting 300 byte / 2398 bit message: 
176414844,DEBUG,m 48 sub to Q at i 0 count: 48
176414867,DEBUG,1 msgs in Q
176414912,INFO,Enabling IridiumMessageSender transmissions
176414937,DEBUG,Sending Q index: 0 id: 48
176423467,INFO,powerData | solV: 7.51
176423489,INFO,powerData | solI: 0.04
176423510,INFO,powerData | battV: 4.13
176423528,INFO,powerData | battI: -0.01
176423548,INFO,powerData | busV: 4.27
176423567,INFO,powerData | busI: 0.04
176423587,INFO,powerData | BQ status reg: 180
176423606,INFO,powerData | Fault reg: 0
176423626,INFO,powerData | Charge status: 3
176423645,INFO,powerData | DPM status: 0
176428400,INFO,Send complete: Q index: 0 count_id 48
176475052,INFO,Starting collection m: 49 t: 0 at 1686150169.20
176577112,INFO,Starting analysis m: 49 t: 0 e: 0
176577394,WARN,Disabling IridiumMessageSender transmissions
176578418,INFO,Completed analysis m: 49 t: 0 e: 0
176578441,INFO,Enabling IridiumMessageSender transmissions
176628326,INFO,Starting analysis m: 49 t: 0 e: 1
176628647,WARN,Disabling IridiumMessageSender transmissions
176629870,INFO,Completed analysis m: 49 t: 0 e: 1
176629897,INFO,Enabling IridiumMessageSender transmissions
176679528,INFO,Starting analysis m: 49 t: 0 e: 2
176679806,WARN,Disabling IridiumMessageSender transmissions
176681027,INFO,Completed analysis m: 49 t: 0 e: 2
176681054,INFO,Enabling IridiumMessageSender transmissions
176723470,INFO,powerData | solV: 7.53
176723494,INFO,powerData | solI: 0.05
176723513,INFO,powerData | battV: 4.13
176723533,INFO,powerData | battI: -0.01
176723552,INFO,powerData | busV: 4.27
176723572,INFO,powerData | busI: 0.05
176723595,INFO,powerData | BQ status reg: 180
176723615,INFO,powerData | Fault reg: 0
176723634,INFO,powerData | Charge status: 3
176723654,INFO,powerData | DPM status: 0
176730736,INFO,Starting analysis m: 49 t: 0 e: 3
176731017,WARN,Disabling IridiumMessageSender transmissions
176732225,INFO,Completed analysis m: 49 t: 0 e: 3
176732250,INFO,Enabling IridiumMessageSender transmissions
176781946,INFO,Starting analysis m: 49 t: 0 e: 4
176782225,WARN,Disabling IridiumMessageSender transmissions
176783437,INFO,Completed analysis m: 49 t: 0 e: 4
176783462,INFO,Enabling IridiumMessageSender transmissions
176833159,INFO,Starting analysis m: 49 t: 0 e: 5
176833437,WARN,Disabling IridiumMessageSender transmissions
176834652,INFO,Completed analysis m: 49 t: 0 e: 5
176834678,INFO,Enabling IridiumMessageSender transmissions
176884365,INFO,Starting analysis m: 49 t: 0 e: 6
176884643,WARN,Disabling IridiumMessageSender transmissions
176885848,INFO,Completed analysis m: 49 t: 0 e: 6
176885876,INFO,Enabling IridiumMessageSender transmissions
176935575,INFO,Starting analysis m: 49 t: 0 e: 7
176935856,WARN,Disabling IridiumMessageSender transmissions
176937064,INFO,Completed analysis m: 49 t: 0 e: 7
176937086,INFO,Enabling IridiumMessageSender transmissions
176986787,INFO,Starting analysis m: 49 t: 0 e: 8
176987068,WARN,Disabling IridiumMessageSender transmissions
176988272,INFO,Completed analysis m: 49 t: 0 e: 8
176988297,INFO,Enabling IridiumMessageSender transmissions
177023475,INFO,powerData | solV: 7.52
177023502,INFO,powerData | solI: 0.04
177023524,INFO,powerData | battV: 4.13
177023547,INFO,powerData | battI: -0.01
177023565,INFO,powerData | busV: 4.27
177023584,INFO,powerData | busI: 0.05
177023604,INFO,powerData | BQ status reg: 180
177023623,INFO,powerData | Fault reg: 0
177023643,INFO,powerData | Charge status: 3
177023662,INFO,powerData | DPM status: 0
177038006,INFO,Starting analysis m: 49 t: 0 e: 9
177038284,WARN,Disabling IridiumMessageSender transmissions
177039523,INFO,Completed analysis m: 49 t: 0 e: 9
177039548,INFO,Enabling IridiumMessageSender transmissions
177089204,INFO,Starting analysis m: 49 t: 0 e: 10
177089482,WARN,Disabling IridiumMessageSender transmissions
177090686,INFO,Completed analysis m: 49 t: 0 e: 10
177090711,INFO,Enabling IridiumMessageSender transmissions
177140422,INFO,Starting analysis m: 49 t: 0 e: 11
177140819,WARN,Disabling IridiumMessageSender transmissions
177142042,INFO,Completed analysis m: 49 t: 0 e: 11
177142065,INFO,Enabling IridiumMessageSender transmissions
177191624,INFO,Starting analysis m: 49 t: 0 e: 12
177191903,WARN,Disabling IridiumMessageSender transmissions
177193113,INFO,Completed analysis m: 49 t: 0 e: 12
177193138,INFO,Enabling IridiumMessageSender transmissions
177242839,INFO,Starting analysis m: 49 t: 0 e: 13
177243117,WARN,Disabling IridiumMessageSender transmissions
177244327,INFO,Completed analysis m: 49 t: 0 e: 13
177244354,INFO,Enabling IridiumMessageSender transmissions
177294047,INFO,Starting analysis m: 49 t: 0 e: 14
177294340,WARN,Disabling IridiumMessageSender transmissions
177295544,INFO,Completed analysis m: 49 t: 0 e: 14
177295568,INFO,Enabling IridiumMessageSender transmissions
177323483,INFO,powerData | solV: 7.42
177323505,INFO,powerData | solI: 0.04
177323524,INFO,powerData | battV: 4.13
177323544,INFO,powerData | battI: -0.01
177323565,INFO,powerData | busV: 4.27
177323587,INFO,powerData | busI: 0.04
177323608,INFO,powerData | BQ status reg: 180
177323628,INFO,powerData | Fault reg: 0
177323651,INFO,powerData | Charge status: 3
177323671,INFO,powerData | DPM status: 0
177345255,INFO,Starting analysis m: 49 t: 0 e: 15
177345533,WARN,Disabling IridiumMessageSender transmissions
177346746,INFO,Completed analysis m: 49 t: 0 e: 15
177346770,INFO,Enabling IridiumMessageSender transmissions
177396465,INFO,Starting analysis m: 49 t: 0 e: 16
177396746,WARN,Disabling IridiumMessageSender transmissions
177397950,INFO,Completed analysis m: 49 t: 0 e: 16
177397975,INFO,Enabling IridiumMessageSender transmissions
177447673,INFO,Starting analysis m: 49 t: 0 e: 17
177447956,WARN,Disabling IridiumMessageSender transmissions
177449166,INFO,Completed analysis m: 49 t: 0 e: 17
177449205,INFO,Enabling IridiumMessageSender transmissions
177498890,INFO,Starting analysis m: 49 t: 0 e: 18
177499168,WARN,Disabling IridiumMessageSender transmissions
177500387,INFO,Completed analysis m: 49 t: 0 e: 18
177500413,INFO,Enabling IridiumMessageSender transmissions
177550092,INFO,Starting analysis m: 49 t: 0 e: 19
177550376,WARN,Disabling IridiumMessageSender transmissions
177551593,INFO,Completed analysis m: 49 t: 0 e: 19
177551620,INFO,Enabling IridiumMessageSender transmissions
177601306,INFO,Starting analysis m: 49 t: 0 e: 20
177601585,WARN,Disabling IridiumMessageSender transmissions
177602795,INFO,Completed analysis m: 49 t: 0 e: 20
177602820,INFO,Enabling IridiumMessageSender transmissions
177623486,INFO,powerData | solV: 7.40
177623508,INFO,powerData | solI: 0.05
177623527,INFO,powerData | battV: 4.13
177623552,INFO,powerData | battI: -0.01
177623570,INFO,powerData | busV: 4.27
177623590,INFO,powerData | busI: 0.05
177623609,INFO,powerData | BQ status reg: 180
177623631,INFO,powerData | Fault reg: 0
177623654,INFO,powerData | Charge status: 3
177623674,INFO,powerData | DPM status: 0
177652516,INFO,Starting analysis m: 49 t: 0 e: 21
177652797,WARN,Disabling IridiumMessageSender transmissions
177654007,INFO,Completed analysis m: 49 t: 0 e: 21
177654034,INFO,Enabling IridiumMessageSender transmissions
177703720,INFO,Starting analysis m: 49 t: 0 e: 22
177703999,WARN,Disabling IridiumMessageSender transmissions
177705205,INFO,Completed analysis m: 49 t: 0 e: 22
177705230,INFO,Enabling IridiumMessageSender transmissions
177754933,INFO,Starting analysis m: 49 t: 0 e: 23
177755211,WARN,Disabling IridiumMessageSender transmissions
177756422,INFO,Completed analysis m: 49 t: 0 e: 23
177756446,INFO,Enabling IridiumMessageSender transmissions
177806145,INFO,Starting analysis m: 49 t: 0 e: 24
177806428,WARN,Disabling IridiumMessageSender transmissions
177807634,INFO,Completed analysis m: 49 t: 0 e: 24
177807659,INFO,Enabling IridiumMessageSender transmissions
177857355,INFO,Starting analysis m: 49 t: 0 e: 25
177857636,WARN,Disabling IridiumMessageSender transmissions
177858848,INFO,Completed analysis m: 49 t: 0 e: 25
177858873,INFO,Enabling IridiumMessageSender transmissions
177908563,INFO,Starting analysis m: 49 t: 0 e: 26
177908844,WARN,Disabling IridiumMessageSender transmissions
177910054,INFO,Completed analysis m: 49 t: 0 e: 26
177910079,INFO,Enabling IridiumMessageSender transmissions
177923495,INFO,powerData | solV: 7.34
177923518,INFO,powerData | solI: 0.04
177923536,INFO,powerData | battV: 4.13
177923557,INFO,powerData | battI: -0.01
177923575,INFO,powerData | busV: 4.27
177923596,INFO,powerData | busI: 0.04
177923614,INFO,powerData | BQ status reg: 180
177923635,INFO,powerData | Fault reg: 0
177923653,INFO,powerData | Charge status: 3
